"SPECIES","AREA_COMBO","SURVEY_YEAR","AREA","N_STATIONS","N_POS_CATCH","AREA_CPUE","BOOT_AREA_CPUE","BOOT_BIAS","BOOT_SD","BOOT_LCI","BOOT_UCI","AKFIN_LOAD_DATE"
"REBS","NMFS management area",2003,"WC",84,2,0.0006039662739254662,0.000599229942906664,-0.000004736331018802189,0.000488582123342771,0,0.00277207456205709,21-JUL-22
"REBS","NMFS management area",2003,"WGOA",122,4,0.0005023843739069173,0.000497614475519147,-0.0000047698983877702715,0.0002683441069587565,0.0001622099066777014,0.00132050432853376,21-JUL-22
"REBS","NMFS management area",2004,"AI",93,10,0.00267777610785884,0.00266543210437578,-0.000012344003483058964,0.00120990768653478,0.0009928708623099327,0.00707278328653922,21-JUL-22
"REBS","NMFS management area",2004,"BS",98,3,0.0005164819066758687,0.0005224434578227469,0.00000596155114687821,0.00032769917333380074,0.00008428472431408807,0.0016218529624791,21-JUL-22
"REBS","NMFS management area",2004,"CAN",170,28,0.003421522577547,0.00341902370005061,-0.0000024988774963976765,0.00115294985939817,0.00181845872774938,0.00673363779495885,21-JUL-22
"REBS","NMFS management area",2004,"CGOA",368,6,0.00032081042266284443,0.0003232005713737101,0.0000023901487108656796,0.00017241923066658822,0.00009965277481873969,0.0009773656367718555,21-JUL-22
"REBS","NMFS management area",2004,"EGOA",185,15,0.00166263876705016,0.00167531008856262,0.000012671321512455673,0.0005811623410211238,0.0008300768586667784,0.00337434866632399,21-JUL-22
"REBS","NMFS management area",2004,"INSIDE",69,16,0.00297616652052293,0.00297358665669235,-0.000002579863830579933,0.0008011427807055639,0.00178584735160501,0.00506017453835553,21-JUL-22
"REBS","NMFS management area",2004,"WC",83,2,0.00020127244439345545,0.0002027375191641101,0.0000014650747706546475,0.0001413379768491697,0,0.0007043819627592913,21-JUL-22
"REBS","NMFS management area",2004,"WGOA",126,3,0.0005385035133227933,0.0005354241592978885,-0.000003079354024904785,0.00036513481031169104,0.0000675095110828163,0.001916523215533,21-JUL-22
"REBS","NMFS management area",2005,"AI",92,6,0.00140942316198396,0.00140587897345581,-0.00000354418852814716,0.0006812744313231036,0.0004723136104106909,0.00340878662905182,21-JUL-22
"REBS","NMFS management area",2005,"BS",96,0,0,0,0,0,0,0,21-JUL-22
"REBS","NMFS management area",2005,"CAN",168,27,0.00463479074614444,0.00463899663953995,0.000004205893395510529,0.00179846994657152,0.00204227980058538,0.00986324170701971,21-JUL-22
"REBS","NMFS management area",2005,"CGOA",387,3,0.00005626168976036485,0.000056769030638100846,0.0000005073408777359981,0.000032654380218714175,0.000018622386191171943,0.00015048580927131227,21-JUL-22
"REBS","NMFS management area",2005,"EGOA",189,13,0.00114726482555185,0.0011548097120894,0.0000075448865375477535,0.00040327757906364595,0.0006109417132762364,0.00233259850357385,21-JUL-22
"REBS","NMFS management area",2005,"INSIDE",66,19,0.00377303801065785,0.00374665688505594,-0.000026381125601911484,0.0009193898094217196,0.00234591843465512,0.00607054916182036,21-JUL-22
"REBS","NMFS management area",2005,"WC",84,5,0.0004258985921256777,0.00042692132021739847,0.0000010227280917207487,0.0001834387499206141,0.00016946313936839824,0.0008544499031867602,21-JUL-22
"REBS","NMFS management area",2005,"WGOA",119,3,0.0006520798854547732,0.0006429481079340115,-0.000009131777520761646,0.0005294786289936392,0.00006027748878027698,0.00286159954373077,21-JUL-22
"REBS","NMFS management area",2006,"AI",97,9,0.00148241604910351,0.00151328437491155,0.000030868325808041004,0.0005853090012688761,0.0006111884285452693,0.00302262703117624,21-JUL-22
"REBS","NMFS management area",2006,"BS",130,4,0.0003902067662816501,0.0003857856028225093,-0.000004421163459140812,0.000222841266326115,0.00013289181775194502,0.00126904010447528,21-JUL-22
"REBS","NMFS management area",2006,"CAN",168,17,0.00206988830452537,0.00206801679003743,-0.0000018715144879432111,0.00107255495589764,0.0008431275348630464,0.00684714378345982,21-JUL-22
"REBS","NMFS management area",2006,"CGOA",383,9,0.0003981542397382605,0.00039976365475853664,0.0000016094150202761387,0.0002101667212901649,0.0001556004746744694,0.0012524934319471,21-JUL-22
"REBS","NMFS management area",2006,"EGOA",185,9,0.0007604570348611772,0.000751052209122058,-0.000009404825739119192,0.00031362256949137924,0.0003194595769979535,0.00188350591469991,21-JUL-22
"REBS","NMFS management area",2006,"INSIDE",71,17,0.00298007375490041,0.0029750515006559102,-0.000005022254244499945,0.0007713911288321974,0.00179043789593978,0.00515088449520608,21-JUL-22
"REBS","NMFS management area",2006,"WC",109,6,0.0007129493277397089,0.0007214959169088746,0.00000854658916916572,0.00030490272191942904,0.00030311500974751563,0.00164481627693461,21-JUL-22
"REBS","NMFS management area",2006,"WGOA",125,5,0.0005401879680001972,0.0005363721689765602,-0.000003815799023636972,0.0002993742358955381,0.00013988191834252763,0.00163261818534625,21-JUL-22
"REBS","NMFS management area",2007,"AI",88,6,0.00161562207555422,0.00162904128222028,0.000013419206666060977,0.0008229240359205246,0.000463293756850598,0.00431600019766204,21-JUL-22
"REBS","NMFS management area",2007,"BS",132,2,0.0001557384430348901,0.00015475191157715944,-0.0000009865314577306547,0.00010862797028107588,0,0.0005448037512718376,21-JUL-22
"REBS","NMFS management area",2007,"CAN",172,20,0.0014887457907485,0.00147306183287657,-0.000015683957871930705,0.00057243063015877,0.0006611467495779823,0.00302770654766835,21-JUL-22
"REBS","NMFS management area",2007,"CGOA",389,3,0.0001573883182698548,0.00015249943550152753,-0.00000488888276832728,0.00011245247132397724,0.00002623226166265767,0.0006839000597721231,21-JUL-22
"REBS","NMFS management area",2007,"EGOA",191,11,0.00100470199279669,0.0009892442299352534,-0.000015457762861440004,0.00034699150072761063,0.00047849741475010246,0.0021138852805662,21-JUL-22
"REBS","NMFS management area",2007,"INSIDE",68,16,0.00389554412887199,0.00390089367433374,0.000005349545461759073,0.00104627000198239,0.00238108338364286,0.00687786909314216,21-JUL-22
"REBS","NMFS management area",2007,"WC",102,4,0.00190873466657344,0.00190409814852199,-0.000004636518051442592,0.00118577903185265,0.0004193174063912702,0.00705287254742312,21-JUL-22
"REBS","NMFS management area",2007,"WGOA",122,3,0.00041468001181475193,0.0004084710560658551,-0.000006208955748896806,0.0002732988250774689,0.00008270520552506728,0.00155936207682116,21-JUL-22
"REBS","NMFS management area",2008,"AI",90,8,0.00102321132161148,0.00103574029042922,0.00001252896881774536,0.0003739974924321772,0.00045443077570720753,0.00204185865683615,21-JUL-22
"REBS","NMFS management area",2008,"BS",125,3,0.000403833326434131,0.00039999549552510185,-0.00000383783090902916,0.00026953546035933854,0.00008046567223883408,0.00165472605019826,21-JUL-22
"REBS","NMFS management area",2008,"CAN",170,24,0.00334982230333301,0.0033698196658738,0.000019997362540795455,0.00116693952080249,0.0017053952911641,0.00675575759554105,21-JUL-22
"REBS","NMFS management area",2008,"CGOA",387,7,0.0003156016911831405,0.0003165149269074531,0.0000009132357243125836,0.00013003337664198517,0.00013169140628431137,0.0007344656708722304,21-JUL-22
"REBS","NMFS management area",2008,"EGOA",188,14,0.0006584081594719341,0.0006487062641126611,-0.000009701895359273032,0.00031903342053090267,0.00026989073341250364,0.00203222375530887,21-JUL-22
"REBS","NMFS management area",2008,"INSIDE",68,25,0.00380520431069706,0.00380426683841482,-0.0000009374722822318854,0.00100552513522939,0.00227842704729666,0.0065797751494484,21-JUL-22
"REBS","NMFS management area",2008,"WC",122,5,0.0010342593891559,0.0009935102526664502,-0.00004074913648945502,0.0006433075331826114,0.0002852211254388257,0.00413182851657651,21-JUL-22
"REBS","NMFS management area",2008,"WGOA",119,3,0.0004757826527394268,0.0004762120131718027,0.0000004293604323758727,0.00028316765755785405,0.00008471261379915394,0.00143247866292588,21-JUL-22
"REBS","NMFS management area",2009,"AI",94,17,0.00205394642013493,0.00207116172977234,0.00001721530963740654,0.0005304786796755007,0.00121263550704401,0.003351403175034,21-JUL-22
"REBS","NMFS management area",2009,"BS",124,4,0.0005857829668705128,0.0006009513195983234,0.000015168352727810584,0.0004150700994387029,0.00011692654130619468,0.00228744829399188,21-JUL-22
"REBS","NMFS management area",2009,"CAN",171,27,0.0039628245344724,0.0039904724159675,0.000027647881495101303,0.00159838954674901,0.0016504359827057,0.00833030541865841,21-JUL-22
"REBS","NMFS management area",2009,"CGOA",378,13,0.00027044466926520137,0.0002726198389335951,0.0000021751696683937403,0.00007736571518143946,0.0001532701513557886,0.0004650050625689824,21-JUL-22
"REBS","NMFS management area",2009,"EGOA",180,12,0.00182856819878904,0.00180451991919836,-0.00002404827959067899,0.0008264250461687442,0.000754903948703582,0.00483465137952949,21-JUL-22
"REBS","NMFS management area",2009,"INSIDE",66,20,0.00340710633960635,0.00340958963384262,0.0000024832942362683352,0.0008515434046678627,0.00212901335430718,0.00564950511411986,21-JUL-22
"REBS","NMFS management area",2009,"WC",101,7,0.00173814367889181,0.00172826383810036,-0.00000987984079144381,0.0009035570794336302,0.0005424520287534004,0.00513469981478704,21-JUL-22
"REBS","NMFS management area",2009,"WGOA",121,7,0.00118456415026568,0.00118587559168776,0.000001311441422075909,0.0005443227476343704,0.0004723938595299176,0.00309669914023418,21-JUL-22
"REBS","NMFS management area",2010,"AI",89,10,0.00114036818463108,0.00114705124007826,0.000006683055447178699,0.0003658687087046381,0.000516541058198495,0.00203336415619401,21-JUL-22
"REBS","NMFS management area",2010,"BS",128,2,0.00014642621786093362,0.00014577266991801406,-0.0000006535479429195621,0.0001080223506357704,0,0.0005548444400009201,21-JUL-22
"REBS","NMFS management area",2010,"CAN",170,25,0.00105530299898383,0.00106412394518093,0.000008820946197100584,0.00034163377217204146,0.000572336285172128,0.00204595438295961,21-JUL-22
"REBS","NMFS management area",2010,"CGOA",383,10,0.0002484920411209238,0.0002506528592728112,0.000002160818151887404,0.00009207594525590884,0.00011612630600362136,0.000511430769304834,21-JUL-22
"REBS","NMFS management area",2010,"EGOA",186,17,0.0009187787910471296,0.000911602297663757,-0.000007176493383372691,0.00025409099851161595,0.0005419066135552836,0.00158385689885832,21-JUL-22
"REBS","NMFS management area",2010,"INSIDE",66,19,0.00398496072199035,0.00401137321467409,0.000026412492683735783,0.00105622797609361,0.00242431238560283,0.00669531432053809,21-JUL-22
"REBS","NMFS management area",2010,"WC",83,4,0.0006023174447799912,0.0005948684014359892,-0.000007449043344001974,0.00038569218543074534,0.0001515411720048925,0.0021799790722009,21-JUL-22
"REBS","NMFS management area",2010,"WGOA",120,3,0.00031384136229331116,0.0003166001343228782,0.0000027587720295670147,0.00022106149501921455,0.00005194394284922587,0.00124302924006628,21-JUL-22
"Pacific cod","NMFS management area",2019,"INSIDE",75,36,0.01477874721884078,0.01481105546296065,0.00003230824411987014,0.00240821779382244,0.010575555573849489,0.02042502958369188,21-JUL-22
"Pacific cod","NMFS management area",2019,"WGOA",155,140,0.12186783765895172,0.12177864503734818,-0.00008919262160353436,0.00843377192287035,0.1056194500365584,0.13986975681473748,21-JUL-22
"Pacific cod","NMFS management area",2020,"CAN",203,13,0.0005573698636306619,0.0005535429675326014,-0.000003826896098060514,0.00017268010881547785,0.00030924911977211615,0.00108396760089527,21-JUL-22
"Pacific cod","NMFS management area",2020,"CGOA",360,234,0.0282660804522481,0.02821420402800728,-0.0000518764242408154,0.00199184548755329,0.02479609352947151,0.03271666865008545,21-JUL-22
"Pacific cod","NMFS management area",2020,"EGOA",220,41,0.00263515529022948,0.00264186184053823,0.000006706550308755582,0.00045879912712127826,0.00182016505550539,0.00364547030936392,21-JUL-22
"Pacific cod","NMFS management area",2020,"INSIDE",89,37,0.00682582208613228,0.00681175641023875,-0.000014065675893534454,0.00134872870236968,0.00473205735354755,0.01031405670839969,21-JUL-22
"Pacific cod","NMFS management area",2021,"AI",49,42,0.06749998853429304,0.06750321273036251,0.000003224196069476215,0.01057406633055543,0.05013654488293687,0.0933217848549631,21-JUL-22
"Pacific cod","NMFS management area",2021,"BS",76,72,0.11599915992749946,0.11603581028876377,0.00003665036126429544,0.00996272402459971,0.09800147734873237,0.13656057560532692,21-JUL-22
"Pacific cod","NMFS management area",2021,"CAN",229,51,0.00371154509017144,0.00367574835296149,-0.0000357967372099457,0.000699677207357108,0.00264834416024036,0.00553838608988681,21-JUL-22
"Pacific cod","NMFS management area",2021,"CGOA",382,284,0.05316770305067256,0.05316925293788337,0.0000015498872108082873,0.00370443139080423,0.0465979351451242,0.06132238747804142,21-JUL-22
"Pacific cod","NMFS management area",2021,"EGOA",205,76,0.00881591950998806,0.00884255829150724,0.000026638781519176463,0.00140671302433525,0.00640860852276628,0.01219800370659117,21-JUL-22
"Pacific cod","NMFS management area",2021,"INSIDE",94,56,0.02118361056916142,0.02114930666650769,-0.00003430390265372549,0.00321555212310719,0.01606558348319448,0.02906814055871063,21-JUL-22
"Pacific cod","NMFS management area",2021,"WGOA",56,49,0.12730522126400332,0.1278369151597807,0.0005316938957773965,0.01980126209330723,0.0942393319026854,0.17291552981845165,21-JUL-22
"REBS","FMP (with Inside waters)",1998,"BSAI",118,18,0.00459452780839354,0.00453365402331605,-0.000060873785077491215,0.00215267621445233,0.00178124203837317,0.01319265783206225,21-JUL-22
"REBS","FMP (with Inside waters)",1998,"CAN",130,12,0.00221044627264324,0.00220548947155124,-0.0000049568010919982634,0.0009197143868746202,0.00104719595527806,0.00551346061095654,21-JUL-22
"REBS","FMP (with Inside waters)",1998,"GOA",772,34,0.0006608675138315107,0.0006571076915318737,-0.000003759822299637008,0.00016552166059332428,0.000424357105228556,0.00115162570081847,21-JUL-22
"REBS","FMP (with Inside waters)",1999,"BSAI",99,21,0.00565456618093942,0.00565182869317137,-0.000002737487768050828,0.0015947038628774,0.00341018806518316,0.01016912962237528,21-JUL-22
"REBS","FMP (with Inside waters)",1999,"CAN",169,19,0.00411530682424658,0.00415047010300161,0.00003516327875502639,0.00137456491348998,0.0021591970371767,0.00819521984986865,21-JUL-22
"REBS","FMP (with Inside waters)",1999,"GOA",771,33,0.0007023481987462067,0.0007018712148706357,-0.0000004769838755709806,0.0001627620278963283,0.0004619701640615348,0.00114857001265051,21-JUL-22
"REBS","FMP (with Inside waters)",1999,"WC",84,4,0.00212531844425191,0.00217460163954886,0.00004928319529695722,0.00136361856335403,0.0003407380618101599,0.00675095469573145,21-JUL-22
"REBS","FMP (with Inside waters)",2000,"BSAI",193,13,0.00183357303933353,0.00182716692823596,-0.000006406111097564124,0.0005857536910676189,0.0009383547476354238,0.00333077457529677,21-JUL-22
"REBS","FMP (with Inside waters)",2000,"CAN",129,15,0.00322445305380599,0.00319341235000185,-0.00003104070380413951,0.00130767918043614,0.00139201586991011,0.00711662572694368,21-JUL-22
"REBS","FMP (with Inside waters)",2000,"GOA",760,39,0.00113939143741989,0.00113669540548024,-0.0000026960319396507424,0.00028560074055768283,0.0007213305758380296,0.00191138793324495,21-JUL-22
"REBS","FMP (with Inside waters)",2001,"BSAI",194,15,0.00236004440659856,0.00233429270402226,-0.000025751702576294524,0.0007349819552295777,0.00130261696698707,0.00466546632935288,21-JUL-22
"REBS","FMP (with Inside waters)",2001,"CAN",170,12,0.00416528923052668,0.00416763061710608,0.000002341386579396421,0.0021048681288171,0.00159802148032351,0.01245645220971634,21-JUL-22
"REBS","FMP (with Inside waters)",2001,"GOA",749,31,0.0008240681741353253,0.0008285737880809195,0.000004505613945594259,0.00021049757831441583,0.0005153715109988578,0.0014156135410612,21-JUL-22
"REBS","FMP (with Inside waters)",2001,"WC",84,4,0.0007201288043092122,0.0007213998803912477,0.000001271076082035483,0.00042391769980350106,0.00023806820788699852,0.00231346014901444,21-JUL-22
"REBS","FMP (with Inside waters)",2002,"BSAI",196,8,0.0008801939788396177,0.0008963443806408374,0.000016150401801219723,0.0003960461980913932,0.0003647782762345916,0.00222570963571099,21-JUL-22
"REBS","FMP (with Inside waters)",2002,"CAN",171,10,0.00187533210936136,0.00187209359209979,-0.00000323851726156954,0.0007569683224117976,0.0008200535297153772,0.00415931317946009,21-JUL-22
"REBS","FMP (with Inside waters)",2002,"GOA",758,33,0.0008500847226929303,0.000850079857670429,-0.0000000048650225012826864,0.00018446671972360135,0.0005659338145838303,0.00130213629757953,21-JUL-22
"REBS","FMP (with Inside waters)",2002,"WC",84,2,0.0007136815565887688,0.000705821620316417,-0.000007859936272351783,0.0006007575990869159,0.00008612844061697475,0.00344864044648506,21-JUL-22
"REBS","FMP (with Inside waters)",2003,"BSAI",196,14,0.00150694341656059,0.00149785435125228,-0.000009089065308312896,0.0005550350076852071,0.0007905833449002123,0.00355286160101713,21-JUL-22
"REBS","FMP (with Inside waters)",2003,"CAN",170,22,0.00213850476938722,0.00215526183797939,0.000016757068592177567,0.0008892270315812726,0.0008647965323376088,0.00481295574658794,21-JUL-22
"REBS","FMP (with Inside waters)",2003,"GOA",761,31,0.0006446124296101812,0.0006471624421741491,0.000002550012563967913,0.00013802262234288338,0.0004303301174682464,0.00100481431350815,21-JUL-22
"REBS","FMP (with Inside waters)",2003,"WC",84,2,0.0006039662739254662,0.0006110990634034086,0.00000713278947794241,0.0005032471996811706,0,0.00388302093511202,21-JUL-22
"REBS","FMP (with Inside waters)",2004,"BSAI",191,13,0.00156331569357943,0.00157410779625484,0.000010792102675410843,0.0005710503251145443,0.0007865022970929683,0.00347797589304457,21-JUL-22
"REBS","FMP (with Inside waters)",2004,"CAN",170,28,0.003421522577547,0.00344103811676182,0.00001951553921481202,0.0011944039426196,0.00181652352548454,0.00706718267835216,21-JUL-22
"REBS","FMP (with Inside waters)",2004,"GOA",748,40,0.0009284137233532908,0.000928212120909145,-0.000000201602444145914,0.0001927227646763009,0.0006187939286819852,0.00142861916235553,21-JUL-22
"REBS","FMP (with Inside waters)",2004,"WC",83,2,0.00020127244439345545,0.00019758585770489432,-0.0000036865866885610738,0.00014082776938219752,0,0.0007049638334275795,21-JUL-22
"REBS","FMP (with Inside waters)",2005,"BSAI",188,6,0.0006900921365446896,0.0006835411747533459,-0.0000065509617913437485,0.00034713217651569946,0.00026514031020597655,0.00183612873714636,21-JUL-22
"REBS","FMP (with Inside waters)",2005,"CAN",168,27,0.00463479074614444,0.00466288834116951,0.000028097595025078186,0.00180548206592647,0.00215354453134969,0.01009658185997331,21-JUL-22
"REBS","FMP (with Inside waters)",2005,"GOA",761,38,0.0007422286696519774,0.0007407878705509262,-0.0000014407991010511852,0.00016309346231854397,0.0004951436950268606,0.00118998646673926,21-JUL-22
"REBS","FMP (with Inside waters)",2005,"WC",84,5,0.0004258985921256777,0.0004120610966055946,-0.000013837495520083133,0.00018708128183929173,0.00017010600220410214,0.00093771460646167,21-JUL-22
"REBS","FMP (with Inside waters)",2006,"BSAI",227,13,0.0008639710510379046,0.000867417348707663,0.0000034462976697583565,0.0002889738714041532,0.00041964700308467167,0.00165488069767331,21-JUL-22
"REBS","FMP (with Inside waters)",2006,"CAN",168,17,0.00206988830452537,0.0020605423367704,-0.0000093459677549790308,0.00110154289505343,0.0008169039521746999,0.007298490228628,21-JUL-22
"REBS","FMP (with Inside waters)",2006,"GOA",764,40,0.000748214187560205,0.0007495108758066919,0.0000012966882464869511,0.00015718406130652015,0.0005079848429639388,0.00117447505313562,21-JUL-22
"REBS","FMP (with Inside waters)",2006,"WC",109,6,0.0007129493277397089,0.0007218653753979369,0.000008916047658228039,0.0003024296823670924,0.00029550192877754894,0.00159522632089112,21-JUL-22
"REBS","FMP (with Inside waters)",2007,"BSAI",220,8,0.0007400797382219825,0.0007282186176282642,-0.000011861120593718334,0.00034208243439269413,0.0003219215287638369,0.00217162065488729,21-JUL-22
"REBS","FMP (with Inside waters)",2007,"CAN",172,20,0.0014887457907485,0.00146984042789142,-0.00001890536285708579,0.0005613485219275348,0.0007205849981173405,0.00340131791211551,21-JUL-22
"REBS","FMP (with Inside waters)",2007,"GOA",770,33,0.0007390424923208492,0.000739772795410498,0.0000007303030896487579,0.00015126557544567135,0.0005002151990496244,0.00109735153726403,21-JUL-22
"REBS","FMP (with Inside waters)",2007,"WC",102,4,0.00190873466657344,0.00187771455255426,-0.00003102011401917744,0.00107703150874208,0.0004238935389538587,0.00597325326520081,21-JUL-22
"REBS","FMP (with Inside waters)",2008,"BSAI",215,11,0.0006627427927385649,0.00066062026078059,-0.0000021225319579748665,0.00021123151509857584,0.00033215030418301707,0.00125203321808954,21-JUL-22
"REBS","FMP (with Inside waters)",2008,"CAN",170,24,0.00334982230333301,0.00337030372434006,0.000020481421007054884,0.001162760783048,0.00172506370645132,0.00686301466332114,21-JUL-22
"REBS","FMP (with Inside waters)",2008,"GOA",762,49,0.0007343037566021955,0.0007404829158264589,0.000006179159224263477,0.00014953367908486804,0.0005031984248630154,0.0011064742428963,21-JUL-22
"REBS","FMP (with Inside waters)",2008,"WC",122,5,0.0010342593891559,0.00103823033181912,0.000003970942663215774,0.0006731123556316779,0.000277603634752775,0.00371990163006606,21-JUL-22
"REBS","FMP (with Inside waters)",2009,"BSAI",218,21,0.00122057095322858,0.00120908078976504,-0.000011490163463537912,0.0003307849320241571,0.0006992616384222518,0.00211354124907488,21-JUL-22
"REBS","FMP (with Inside waters)",2009,"CAN",171,27,0.0039628245344724,0.00396836841790766,0.0000055438834352643934,0.00161106106223944,0.00182858227671108,0.00929137892573771,21-JUL-22
"REBS","FMP (with Inside waters)",2009,"GOA",745,52,0.00107978010506883,0.00108890943262339,0.000009129327554569489,0.0002414898766918685,0.0007173074264256577,0.00174090836070927,21-JUL-22
"REBS","FMP (with Inside waters)",2009,"WC",101,7,0.00173814367889181,0.00175503146612306,0.00001688778723125191,0.0008992021970296571,0.00046317932641023936,0.00457254883987275,21-JUL-22
"REBS","FMP (with Inside waters)",2010,"BSAI",217,12,0.0005555036723861658,0.0005492773300126368,-0.00000622634237352896,0.0001657456567639657,0.00030428195793692574,0.00101156687899802,21-JUL-22
"REBS","FMP (with Inside waters)",2010,"CAN",170,25,0.00105530299898383,0.00104401650372208,-0.00001128649526175099,0.00031996370265191515,0.0005942611231490503,0.00202013415220449,21-JUL-22
"REBS","FMP (with Inside waters)",2010,"GOA",755,49,0.0007460172386385546,0.0007388824155017947,-0.000007134823136759928,0.00012587557250285592,0.0005425436911522167,0.00105564733145837,21-JUL-22
"REBS","FMP (with Inside waters)",2010,"WC",83,4,0.0006023174447799912,0.0005917691798636204,-0.000010548264916370722,0.0003815850926093808,0.00015144322145807442,0.00248417711917375,21-JUL-22
"REBS","FMP (with Inside waters)",2011,"BSAI",216,5,0.0003847189255187914,0.0003825333443255584,-0.00000218558119323306,0.00019123577188554495,0.00011619888152423966,0.0009599238647133864,21-JUL-22
"REBS","FMP (with Inside waters)",2011,"CAN",170,18,0.00229547032223671,0.00236050138466666,0.00006503106242994675,0.0008780570369687601,0.001008703365286,0.00473354285493502,21-JUL-22
"REBS","FMP (with Inside waters)",2011,"GOA",760,28,0.0005744008158676923,0.0005725809626086774,-0.0000018198532590148937,0.00013576754644386432,0.0003744091797409387,0.0009396918706049396,21-JUL-22
"REBS","FMP (with Inside waters)",2011,"WC",134,5,0.0007629115073649017,0.0007574324269894787,-0.00000547908037542308,0.0003745408719438771,0.0002536312637228465,0.00196482734121106,21-JUL-22
"REBS","FMP (with Inside waters)",2012,"BSAI",221,9,0.0009061014960210666,0.0009011021732568552,-0.000004999322764211514,0.000384734665930328,0.00039574396207169287,0.00221358685292202,21-JUL-22
"REBS","FMP (with Inside waters)",2012,"CAN",168,16,0.00153256704980842,0.00152898854102311,-0.0000035785087853154856,0.0005757530416416189,0.0007071744067805469,0.00307129369484796,21-JUL-22
"REBS","FMP (with Inside waters)",2012,"GOA",767,21,0.0005096588221007414,0.0005088816298326099,-0.0000007771922681315199,0.00013341655953820277,0.00029600305097905494,0.0008634412379999849,21-JUL-22
"REBS","FMP (with Inside waters)",2012,"WC",94,2,0.00008228907350966182,0.00008024881766113628,-0.0000020402558485255396,0.00005862344230191416,0,0.00037444567661517,21-JUL-22
"REBS","FMP (with Inside waters)",2013,"BSAI",216,8,0.0008161177733988615,0.0008146764665463734,-0.0000014413068524881097,0.0003161462482108595,0.0003513901958755237,0.00165462317544487,21-JUL-22
"REBS","FMP (with Inside waters)",2013,"CAN",169,8,0.00129556066022818,0.00131660558584326,0.000021044925615079603,0.000673934801874506,0.00045339969646093986,0.0038318296784764,21-JUL-22
"REBS","FMP (with Inside waters)",2013,"GOA",759,33,0.0007787287510602291,0.0007773543865942568,-0.000001374364465972326,0.00017580998354974498,0.0004908700901779936,0.0012144833748082,21-JUL-22
"REBS","FMP (with Inside waters)",2013,"WC",118,4,0.000997808949642261,0.00102128100977824,0.000023472060135985243,0.0005904542329587279,0.0002620571079240131,0.00329157107490588,21-JUL-22
"REBS","FMP (with Inside waters)",2014,"BSAI",274,11,0.000661167498978412,0.0006592690699249977,-0.0000018984290534142852,0.00025204834260460744,0.00031729168073686763,0.00147426004176519,21-JUL-22
"REBS","FMP (with Inside waters)",2014,"CAN",168,15,0.00117834911581122,0.00119436561078764,0.00001601649497641553,0.0005674045727542808,0.0005288018608607939,0.00348054332339894,21-JUL-22
"REBS","FMP (with Inside waters)",2014,"GOA",764,24,0.0004992697118674067,0.0004958508193093398,-0.000003418892558066885,0.00014693223148049076,0.000301503109526989,0.0009960767772037935,21-JUL-22
"REBS","FMP (with Inside waters)",2014,"WC",170,8,0.0005759003932544252,0.0005717160151984499,-0.000004184378055975264,0.00031061098619100035,0.00020065543311190124,0.00217896573709373,21-JUL-22
"REBS","FMP (with Inside waters)",2015,"BSAI",218,11,0.0006146369759579222,0.0006177881205598125,0.0000031511446018903143,0.0002250080428526217,0.00030830578148939645,0.0012617444836544,21-JUL-22
"REBS","FMP (with Inside waters)",2015,"CAN",168,15,0.0008941953944679111,0.0008939463212132354,-0.00000024907325467567193,0.00032689694814886744,0.00046373230794563585,0.00197797605051119,21-JUL-22
"REBS","FMP (with Inside waters)",2015,"GOA",747,36,0.0004551686583993191,0.00045097438987285913,-0.000004194268526459973,0.00011892784991789088,0.00028059833530243286,0.0007895696426007078,21-JUL-22
"REBS","FMP (with Inside waters)",2015,"WC",104,3,0.000881432199202218,0.0009033669634590948,0.00002193476425687679,0.0006064450362360694,0.00015133813096799556,0.00328118941840975,21-JUL-22
"REBS","FMP (with Inside waters)",2016,"BSAI",290,14,0.000921674295503096,0.0009240043958787516,0.000002330100375655744,0.00034229649879045855,0.0004848014430554528,0.00204947634607449,21-JUL-22
"REBS","FMP (with Inside waters)",2016,"CAN",169,16,0.00165442070945452,0.00165263504737714,-0.0000017856620773794903,0.0008578972177008491,0.000677327846923138,0.0061661513508897,21-JUL-22
"REBS","FMP (with Inside waters)",2016,"GOA",761,25,0.0003945406698133625,0.0003913284982866353,-0.000003212171526727225,0.00009267644006253428,0.00025223756406584724,0.0006471686324946545,21-JUL-22
"REBS","FMP (with Inside waters)",2016,"WC",103,2,0.0008955621674244897,0.0008717392328415592,-0.000023822934582930417,0.0007513042564729056,0,0.0047041801952201,21-JUL-22
"REBS","FMP (with Inside waters)",2017,"BSAI",324,30,0.00253769219875544,0.0025279923492814,-0.000009699849474048129,0.0006049972276431802,0.00161288807662942,0.00415075171034282,21-JUL-22
"REBS","FMP (with Inside waters)",2017,"CAN",168,13,0.000972504535352941,0.0009680327979173844,-0.000004471737435556662,0.00040904866588325914,0.0004204188208992115,0.00230121995211584,21-JUL-22
"REBS","FMP (with Inside waters)",2017,"GOA",764,22,0.0004565540765567809,0.0004565913945684822,0.000000037318011701377013,0.00012470556018358213,0.0002792968436659465,0.000816833185805911,21-JUL-22
"REBS","FMP (with Inside waters)",2017,"WC",186,5,0.000257484474516976,0.0002532923260284098,-0.0000041921484885662,0.00012625683362552507,0.00009168020622462364,0.0007198070360249973,21-JUL-22
